date,net_value,return,drawdown
20211224,2.1744082,0.0,0.014572024
20211227,2.146028,-0.013051927,0.027433753
20211228,2.1953557,0.022985578,0.0050787926
20211229,2.2282968,0.015004873,0.0
20211230,2.2503328,0.009889245,0.0
20211231,2.2503328,0.0,0.0
20220104,2.2503328,0.0,0.0
20220105,2.2503328,0.0,0.0
20220106,2.2503328,0.0,0.0
20220107,2.2503328,0.0,0.0
20220110,2.2877579,0.016630888,0.0
20220111,2.2633824,-0.0106547475,0.0106547475
20220112,2.2786438,0.006742716,0.0039837956
20220113,2.2870638,0.0036951303,0.00030338764
20220114,2.2870638,0.0,0.00030338764
20220117,2.2870638,0.0,0.00030338764
20220118,2.2870638,0.0,0.00030338764
20220119,2.2654276,-0.00946027,0.009760797
20220120,2.2600274,-0.002383709,0.01212126
20220121,2.2680023,0.0035287142,0.008635342
20220124,2.3332913,0.028787017,0.0
20220125,2.3518326,0.007946372,0.0
20220126,2.3964868,0.01898694,0.0
20220127,2.3461423,-0.021007597,0.021007597
20220128,2.363377,0.007346034,0.013815939
20220207,2.372419,0.003825903,0.010042906
20220208,2.3827834,0.004368663,0.005718112
20220209,2.430186,0.019893765,0.0
20220210,2.4263744,-0.0015684366,0.0015684366
20220211,2.363342,-0.025978029,0.027505696
20220214,2.3581765,-0.0021857023,0.029631317
20220215,2.3776715,0.008266926,0.021609247
20220216,2.3500571,-0.011614025,0.032972336
20220217,2.3500571,0.0,0.032972336
20220218,2.4507468,0.042845607,0.0
20220221,2.530215,0.03242612,0.0
20220222,2.5888195,0.023161888,0.0
20220223,2.5672536,-0.008330405,0.008330405
20220224,2.4934716,-0.028739631,0.036830664
20220225,2.4772496,-0.0065057874,0.04309684
20220228,2.4760134,-0.0004990101,0.043574333
20220301,2.477578,0.00063180923,0.04297
20220302,2.4830012,0.002188921,0.040875077
20220303,2.5613863,0.031568646,0.010596812
20220304,2.5462859,-0.005895436,0.016429722
20220307,2.5570235,0.0042170286,0.012282014
20220308,2.5415998,-0.0060319304,0.018239856
20220309,2.5024548,-0.015401721,0.03336066
20220310,2.5024548,0.0,0.03336066
20220311,2.5021455,-0.00012356043,0.033480108
20220314,2.455031,-0.018829703,0.051679373
20220315,2.4247894,-0.012318194,0.06336093
20220316,2.43051,0.002359271,0.061151206
20220317,2.4664385,0.0147823095,0.04727286
20220318,2.537705,0.028894424,0.019744337
20220321,2.5743334,0.014433742,0.0055956244
20220322,2.7319179,0.06121373,0.0
20220323,2.76338,0.011516571,0.0
20220324,2.683755,-0.028814375,0.028814375
20220325,2.664865,-0.0070385933,0.035650194
20220328,2.6686192,0.0014086962,0.034291685
20220329,2.667013,-0.0006018877,0.03487289
20220330,2.6735482,0.0024504662,0.032507956
20220331,2.5987198,-0.027988434,0.059586525
20220401,2.5986335,-3.3199787e-05,0.059617758
20220406,2.574982,-0.00910157,0.06817669
20220407,2.5179257,-0.022157907,0.088823915
20220408,2.4297657,-0.03501296,0.12072694
20220411,2.4117053,-0.007432997,0.12726253
20220412,2.3842876,-0.011368573,0.13718432
20220413,2.4245865,0.01690185,0.12260115
20220414,2.4834547,0.024279714,0.10129815
20220415,2.4577994,-0.010330498,0.11058217
20220418,2.506544,0.019832611,0.092942655
20220419,2.4751587,-0.012521386,0.10430032
20220420,2.4600558,-0.006101787,0.10976565
20220421,2.4087722,-0.020846546,0.12832391
20220422,2.4613504,0.021827817,0.10929716
20220425,2.3627877,-0.04004419,0.14496464
20220426,2.432715,0.029595256,0.11965966
20220427,2.410801,-0.00900805,0.12758982
20220428,2.3262987,-0.035051525,0.15816909
20220429,2.408401,0.035293102,0.12845826
20220505,2.4025898,-0.0024129152,0.13056123
20220506,2.389039,-0.0056400895,0.1354649
20220509,2.4232264,0.014310122,0.12309337
20220510,2.4815931,0.024086356,0.101971805
20220511,2.510092,0.011484146,0.09165877
20220512,2.4909542,-0.0076243877,0.098584294
20220513,2.5097392,0.007541299,0.091786444
20220516,2.5382118,0.01134491,0.08148289
20220517,2.4806743,-0.02266854,0.10230434
20220518,2.4530532,-0.011134505,0.11229974
20220519,2.447929,-0.002088964,0.1141541
20220520,2.4549575,0.002871275,0.11161065
20220523,2.524373,0.028275728,0.08649081
20220524,2.4957144,-0.0113527775,0.09686166
20220525,2.543707,0.019230008,0.07949436
20220526,2.4625816,-0.031892538,0.10885161
20220527,2.4267068,-0.014567971,0.12183386
20220530,2.3669596,-0.024620712,0.14345491
20220531,2.3657284,-0.00052016973,0.14390045
20220601,2.405037,0.016615868,0.12967569
20220602,2.382871,-0.009216487,0.13769698
20220606,2.4423115,0.024944901,0.11618686
20220607,2.4822752,0.016363025,0.10172498
20220608,2.4851096,0.0011417866,0.100699306
20220609,2.4274068,-0.023219407,0.12158054
20220610,2.4554644,0.011558652,0.11142719
20220613,2.4091618,-0.018856943,0.12818295
20220614,2.4855924,0.03172493,0.100524604
20220615,2.5092025,0.009498835,0.091980696
20220616,2.4664068,-0.017055511,0.10746741
20220617,2.4848647,0.007483721,0.10078794
20220620,2.5237446,0.015646696,0.08671826
20220621,2.5691047,0.017973304,0.07030356
20220622,2.5413456,-0.010804951,0.08034885
20220623,2.5108266,-0.012009025,0.091392934
20220624,2.498188,-0.0050336123,0.09596652
20220627,2.5669553,0.027526855,0.07108134
20220628,2.54709,-0.0077388287,0.07827008
20220629,2.52484,-0.008735418,0.08632177
20220630,2.5865088,0.024424791,0.064005435
20220701,2.5017798,-0.032758057,0.09466678
20220704,2.5330422,0.012496114,0.08335364
